Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780910787,50,,Aggregated,24.600000,3.300000,4,5,6,7,9,11,13,14,17,17,17,552,83,4,4.77102718837884,1.2647340008697938,16.89504299974942,126.15942028985508
1780910788,50,,Aggregated,25.000000,3.400000,4,5,6,7,9,11,13,14,17,17,17,575,84,4,4.729286358225458,1.2647340008697938,16.89504299974942,124.72695652173913
1780910789,50,,Aggregated,24.600000,3.400000,4,5,6,7,9,11,13,14,17,17,17,588,86,4,4.7012199625544095,1.2647340008697938,16.89504299974942,124.52551020408163
1780910790,50,,Aggregated,24.300000,3.500000,4,5,6,7,9,10,12,13,17,17,17,606,88,4,4.686791376206211,1.2647340008697938,16.89504299974942,124.17161716171617
1780910791,50,,Aggregated,24.700000,3.300000,4,5,6,7,9,10,12,13,17,17,17,629,93,4,4.680936980902977,1.2647340008697938,16.89504299974942,123.36089030206678
1780910792,50,,Aggregated,24.200000,3.000000,4,5,6,7,9,10,12,13,17,17,17,648,95,4,4.676018868813005,1.2647340008697938,16.89504299974942,122.68364197530865
1780910793,50,,Aggregated,24.100000,3.000000,4,5,6,7,9,10,12,13,17,17,17,665,99,4,4.709588156371789,1.2647340008697938,16.89504299974942,122.44661654135338
1780910794,50,,Aggregated,23.000000,3.200000,4,5,6,7,9,10,12,13,17,17,17,685,102,4,4.686103786834593,1.2647340008697938,16.89504299974942,122.2043795620438
1780910795,50,,Aggregated,21.100000,3.000000,4,5,6,7,9,10,12,13,17,17,17,710,106,4,4.649083095749337,1.2647340008697938,16.89504299974942,123.85211267605634
1780910796,50,,Aggregated,20.000000,2.900000,4,5,6,7,9,10,12,13,17,17,17,724,107,4,4.636266174011376,1.2647340008697938,16.89504299974942,124.11740331491713
1780910797,50,,Aggregated,19.200000,2.800000,4,5,6,7,9,10,12,13,17,17,17,749,114,4,4.599597870473711,1.2647340008697938,16.89504299974942,124.8437917222964
1780910798,50,,Aggregated,19.600000,2.900000,4,5,6,7,9,10,12,13,17,17,17,766,115,4,4.6110777428031025,1.2647340008697938,16.89504299974942,124.82637075718016
1780910799,50,,Aggregated,19.800000,3.000000,4,5,6,7,9,10,12,13,17,17,17,788,121,4,4.600920695412441,1.2647340008697938,16.89504299974942,124.85532994923858
1780910800,50,,Aggregated,19.800000,3.000000,4,5,6,7,9,10,12,13,17,17,17,804,125,4,4.636874036049589,1.2647340008697938,16.89504299974942,125.25124378109453
1780910801,50,,Aggregated,19.200000,3.100000,4,5,6,7,9,10,12,13,17,17,17,823,128,4,4.627030315894937,1.2647340008697938,16.89504299974942,125.44957472660997
1780910802,50,,Aggregated,19.900000,3.500000,4,5,6,7,9,11,12,13,17,17,17,848,129,4,4.702031176866255,1.2647340008697938,16.89504299974942,126.42334905660377
1780910803,50,,Aggregated,19.500000,3.600000,4,5,6,7,9,11,12,13,17,17,17,868,133,4,4.751691211963023,1.2647340008697938,16.89504299974942,125.8536866359447
1780910804,50,,Aggregated,19.400000,3.500000,4,5,6,7,9,11,12,13,17,17,17,886,136,4,4.7570774932078566,1.2647340008697938,16.89504299974942,125.56884875846501
1780910805,50,,Aggregated,19.700000,3.300000,4,5,6,7,9,11,12,13,17,17,17,899,136,4,4.762205196869332,1.2647340008697938,16.89504299974942,124.7853170189099
1780910806,50,,Aggregated,20.200000,3.300000,4,5,6,7,9,11,12,13,17,17,17,921,138,4,4.760497300738756,1.2647340008697938,16.89504299974942,125.1986970684039
1780910807,50,,Aggregated,20.300000,3.400000,4,5,6,7,9,11,12,13,17,17,17,936,140,4,4.731434991435501,1.2647340008697938,16.89504299974942,124.8525641025641
1780910808,50,,Aggregated,19.600000,3.000000,4,5,6,7,9,11,12,13,17,17,17,959,142,4,4.694255221046517,1.2647340008697938,16.89504299974942,124.20229405630866
1780910809,50,,Aggregated,19.000000,2.800000,4,5,6,7,9,11,12,13,17,17,17,979,146,4,4.682086021433019,1.2647340008697938,16.89504299974942,124.17058222676201
